index,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,acres_unharvested,yield_tons_per_acre,price_per_ton,tons_never_harvested,tons_never_harvested_not_marketable,tons_never_harvested_inedible,tons_never_harvested_bad_weather,tons_never_harvested_pests_disease,tons_never_harvested_market_dynamics,tons_never_harvested_other
2658,2017,texas,cucumbers,produce,cucumbers,6700.0,6100.0,11590000.0,30500.0,0.5,600.0,5.0,380.0,1500.0,420.0,420.0,63.0,0.9,0.2,595.9
2659,2017,wisconsin,cucumbers,produce,cucumbers,6100.0,5900.0,11531000.0,36875.0,0.5,200.0,6.2,312.7,620.0,173.6,173.6,26.0,0.4,0.1,246.3
2660,2017,california,figs,produce,figs,6700.0,6700.0,28568000.0,31200.0,0.5,0.0,4.7,915.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2017,california,garlic,produce,garlic,33000.0,33000.0,390021000.0,255750.0,0.5,0.0,7.8,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,2017,california,grapefruit,produce,grapefruit,9400.0,9400.0,83647000.0,176000.0,0.5,0.0,18.7,475.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,2017,florida,grapefruit,produce,grapefruit,33800.0,33800.0,110990000.0,330000.0,0.5,0.0,9.8,336.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,2017,texas,grapefruit,produce,grapefruit,16400.0,16400.0,62280000.0,192000.0,0.5,0.0,11.7,324.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,2017,california,grapes,produce,grapes,829000.0,829000.0,5847966000.0,6507000.0,0.5,0.0,7.8,898.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,2017,michigan,grapes,produce,grapes,12500.0,12500.0,24075000.0,63600.0,0.5,0.0,5.1,378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,2017,missouri,grapes,produce,grapes,1700.0,1700.0,4282000.0,6130.0,0.5,0.0,3.6,698.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,2017,new york,grapes,produce,grapes,33000.0,33000.0,69078000.0,187000.0,0.5,0.0,5.7,369.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,2017,north carolina,grapes,produce,grapes,2300.0,2300.0,5287000.0,7210.0,0.5,0.0,3.1,733.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,2017,ohio,grapes,produce,grapes,1500.0,1500.0,2964000.0,4640.0,0.5,0.0,3.1,638.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,2017,oregon,grapes,produce,grapes,23000.0,23000.0,171710000.0,77000.0,0.5,0.0,3.3,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,2017,pennsylvania,grapes,produce,grapes,13000.0,13000.0,25610000.0,91700.0,0.5,0.0,7.1,279.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,2017,texas,grapes,produce,grapes,4600.0,4600.0,18891000.0,11760.0,0.5,0.0,2.6,1606.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,2017,virginia,grapes,produce,grapes,4200.0,4200.0,19096000.0,8810.0,0.5,0.0,2.1,2167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,2017,washington,grapes,produce,grapes,73000.0,73000.0,318890000.0,419000.0,0.5,0.0,5.7,761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2017,california,green beans,produce,green beans,7700.0,7600.0,55532000.0,39900.0,0.5,100.0,5.2,1391.8,260.0,72.8,72.8,10.9,0.2,0.0,103.3
2677,2017,delaware,green beans,produce,green beans,2200.0,2200.0,2522000.0,6600.0,0.5,0.0,3.0,382.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,2017,florida,green beans,produce,green beans,28000.0,27500.0,81453000.0,79750.0,0.5,500.0,2.9,1021.4,725.0,203.0,203.0,30.4,0.5,0.1,288.0
2679,2017,georgia,green beans,produce,green beans,12500.0,10600.0,20124000.0,32330.0,0.5,1900.0,3.0,622.5,2850.0,798.0,798.0,119.7,1.8,0.4,1132.1
2680,2017,illinois,green beans,produce,green beans,8000.0,7500.0,3750000.0,30000.0,0.5,500.0,4.0,125.0,1000.0,280.0,280.0,42.0,0.6,0.1,397.2
2681,2017,indiana,green beans,produce,green beans,2500.0,2400.0,2893000.0,9360.0,0.5,100.0,3.9,309.1,195.0,54.6,54.6,8.2,0.1,0.0,77.5
2682,2017,maryland,green beans,produce,green beans,3000.0,3000.0,4264000.0,11100.0,0.5,0.0,3.7,384.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,2017,michigan,green beans,produce,green beans,18300.0,17800.0,25898000.0,89000.0,0.5,500.0,5.0,291.0,1250.0,350.0,350.0,52.5,0.8,0.2,496.6
2684,2017,minnesota,green beans,produce,green beans,4800.0,4700.0,3153000.0,24675.0,0.5,100.0,5.2,127.8,260.0,72.8,72.8,10.9,0.2,0.0,103.3
2685,2017,new jersey,green beans,produce,green beans,2800.0,2600.0,4539000.0,5070.0,0.5,200.0,2.0,895.3,200.0,56.0,56.0,8.4,0.1,0.0,79.4
2686,2017,new york,green beans,produce,green beans,25000.0,24000.0,35881000.0,87600.0,0.5,1000.0,3.6,409.6,1800.0,504.0,504.0,75.6,1.1,0.2,715.0
2687,2017,north carolina,green beans,produce,green beans,5100.0,5000.0,6704000.0,9250.0,0.5,100.0,1.8,724.8,90.0,25.2,25.2,3.8,0.1,0.0,35.8
2688,2017,oregon,green beans,produce,green beans,11900.0,11900.0,27429000.0,77350.0,0.5,0.0,6.5,354.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,2017,pennsylvania,green beans,produce,green beans,7500.0,7200.0,10220000.0,24120.0,0.5,300.0,3.4,423.7,510.0,142.8,142.8,21.4,0.3,0.1,202.6
2690,2017,tennessee,green beans,produce,green beans,6400.0,6300.0,12580000.0,19215.0,0.5,100.0,3.0,654.7,150.0,42.0,42.0,6.3,0.1,0.0,59.6
2691,2017,texas,green beans,produce,green beans,6800.0,6700.0,3618000.0,20100.0,0.5,100.0,3.0,180.0,150.0,42.0,42.0,6.3,0.1,0.0,59.6
2692,2017,washington,green beans,produce,green beans,2700.0,2600.0,8770000.0,10270.0,0.5,100.0,4.0,853.9,200.0,56.0,56.0,8.4,0.1,0.0,79.4
2693,2017,wisconsin,green beans,produce,green beans,66600.0,62500.0,40115000.0,328125.0,0.5,4100.0,5.2,122.3,10660.0,2984.8,2984.8,447.7,6.7,1.4,4234.6
2694,2017,california,honeydew,produce,honeydew,11600.0,11600.0,94192000.0,168200.0,0.5,0.0,14.5,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,2017,california,kiwifruit,produce,kiwis,3600.0,3600.0,34860000.0,33600.0,0.5,0.0,9.3,1037.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,2017,arizona,lemons,produce,lemons,7300.0,7300.0,45700000.0,66000.0,0.5,0.0,9.0,692.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,2017,california,lemons,produce,lemons,47000.0,47000.0,717746000.0,820000.0,0.5,0.0,17.4,875.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,2017,arizona,lettuce,produce,lettuce,76500.0,75800.0,1218358000.0,1185550.0,0.5,700.0,15.6,1027.7,5460.0,1528.8,1528.8,229.3,3.4,0.7,2168.9
2699,2017,california,lettuce,produce,lettuce,250500.0,249500.0,3017377000.0,3783375.0,0.5,1000.0,15.2,797.5,7600.0,2128.0,2128.0,319.2,4.8,1.0,3019.0
2700,2017,california,nectarines,produce,nectarines,16000.0,16000.0,118337000.0,132000.0,0.5,0.0,8.2,896.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,2017,washington,nectarines,produce,nectarines,1000.0,1000.0,9918000.0,9850.0,0.5,0.0,9.8,1006.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,2017,california,onions,produce,onions,45000.0,44800.0,291568000.0,1052800.0,0.5,200.0,23.5,276.9,2350.0,658.0,658.0,98.7,1.5,0.3,933.5
2703,2017,colorado,onions,produce,onions,3900.0,3600.0,39413000.0,82800.0,0.5,300.0,23.0,476.0,3450.0,966.0,966.0,144.9,2.2,0.4,1370.5
2704,2017,georgia,onions,produce,onions,11600.0,10800.0,128301000.0,189000.0,0.5,800.0,17.5,678.8,7000.0,1960.0,1960.0,294.0,4.4,0.9,2780.7
2705,2017,idaho,onions,produce,onions,12600.0,12500.0,74192000.0,453125.0,0.5,100.0,36.2,163.7,1810.0,506.8,506.8,76.0,1.1,0.2,719.0
2706,2017,new mexico,onions,produce,onions,7300.0,7100.0,84490000.0,241400.0,0.5,200.0,34.0,350.0,3400.0,952.0,952.0,142.8,2.1,0.4,1350.6
2707,2017,new york,onions,produce,onions,7000.0,6900.0,50682000.0,151800.0,0.5,100.0,22.0,333.9,1100.0,308.0,308.0,46.2,0.7,0.1,437.0
2708,2017,oregon,onions,produce,onions,24800.0,24500.0,138036000.0,808175.0,0.5,300.0,33.0,170.8,4950.0,1386.0,1386.0,207.9,3.1,0.6,1966.3
2709,2017,texas,onions,produce,onions,12500.0,11500.0,73913000.0,149500.0,0.5,1000.0,13.0,494.4,6500.0,1820.0,1820.0,273.0,4.1,0.8,2582.1
2710,2017,washington,onions,produce,onions,30000.0,29800.0,161495000.0,990850.0,0.5,200.0,33.2,163.0,3320.0,929.6,929.6,139.4,2.1,0.4,1318.8
2711,2017,california,oranges,produce,oranges,152000.0,152000.0,888331000.0,1932000.0,0.5,0.0,12.7,459.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712,2017,florida,oranges,produce,oranges,367500.0,367500.0,1031049000.0,3098000.0,0.5,0.0,8.4,332.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,2017,texas,oranges,produce,oranges,8000.0,8000.0,24298000.0,58000.0,0.5,0.0,7.2,418.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,2017,oregon,boysenberries,produce,other berries,330.0,330.0,1693000.0,1000.0,0.5,0.0,3.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,2017,arizona,dates,produce,other fruit,3500.0,3500.0,52135000.0,8320.0,0.5,0.0,2.4,6266.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,2017,california,prunes,produce,other fruit,45000.0,45000.0,207900000.0,105000.0,0.5,0.0,2.3,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,2017,california,dates,produce,other fruit,9900.0,9900.0,150959000.0,35000.0,0.5,0.0,3.5,4313.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2718,2017,hawaii,papayas,produce,papayas,1100.0,1100.0,9400000.0,12800.0,0.5,0.0,11.6,734.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,2017,alabama,peaches,produce,peaches,1500.0,1500.0,4125000.0,1500.0,0.5,0.0,1.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2017,california,peaches,produce,peaches,39300.0,39300.0,385731000.0,553000.0,0.5,0.0,14.1,697.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,2017,colorado,peaches,produce,peaches,2500.0,2500.0,21051000.0,10750.0,0.5,0.0,4.3,1958.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2722,2017,georgia,peaches,produce,peaches,10000.0,10000.0,17454000.0,10000.0,0.5,0.0,1.0,1745.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,2017,idaho,peaches,produce,peaches,800.0,800.0,6629000.0,5220.0,0.5,0.0,6.5,1269.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,2017,illinois,peaches,produce,peaches,1000.0,1000.0,8588000.0,6030.0,0.5,0.0,6.0,1424.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,2017,maryland,peaches,produce,peaches,900.0,900.0,5264000.0,4060.0,0.5,0.0,4.5,1296.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,2017,michigan,peaches,produce,peaches,2200.0,2200.0,10810000.0,9600.0,0.5,0.0,4.4,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2727,2017,missouri,peaches,produce,peaches,1000.0,1000.0,5212000.0,2230.0,0.5,0.0,2.2,2337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2728,2017,new jersey,peaches,produce,peaches,4100.0,4100.0,38318000.0,24580.0,0.5,0.0,6.0,1558.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,2017,new york,peaches,produce,peaches,1200.0,1200.0,8135000.0,4810.0,0.5,0.0,4.0,1691.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2730,2017,north carolina,peaches,produce,peaches,800.0,800.0,2680000.0,1740.0,0.5,0.0,2.2,1540.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,2017,ohio,peaches,produce,peaches,900.0,900.0,8050000.0,4730.0,0.5,0.0,5.3,1701.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,2017,pennsylvania,peaches,produce,peaches,4000.0,4000.0,24732000.0,21400.0,0.5,0.0,5.4,1155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,2017,south carolina,peaches,produce,peaches,14000.0,14000.0,17724000.0,11000.0,0.5,0.0,0.8,1611.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,2017,texas,peaches,produce,peaches,2700.0,2700.0,6250000.0,2700.0,0.5,0.0,1.0,2314.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,2017,utah,peaches,produce,peaches,1200.0,1200.0,4931000.0,3400.0,0.5,0.0,2.8,1450.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,2017,virginia,peaches,produce,peaches,800.0,800.0,5742000.0,4650.0,0.5,0.0,5.8,1234.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,2017,washington,peaches,produce,peaches,2100.0,2100.0,12232000.0,12770.0,0.5,0.0,6.1,957.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,2017,west virginia,peaches,produce,peaches,950.0,950.0,6204000.0,6600.0,0.5,0.0,6.9,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,2017,california,pears,produce,pears,10500.0,10500.0,96201000.0,195000.0,0.5,0.0,18.6,493.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,2017,oregon,pears,produce,pears,14900.0,14900.0,176627000.0,226050.0,0.5,0.0,15.2,781.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,2017,washington,pears,produce,pears,20800.0,20800.0,246462000.0,316400.0,0.5,0.0,15.2,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,2017,illinois,peas,produce,peas,6400.0,5600.0,2223000.0,10360.0,0.5,800.0,1.8,214.6,720.0,201.6,201.6,30.2,0.5,0.1,286.0
2743,2017,minnesota,peas,produce,peas,49300.0,46000.0,24651000.0,96600.0,0.5,3300.0,2.1,255.2,3465.0,970.2,970.2,145.5,2.2,0.5,1376.4
2744,2017,new york,peas,produce,peas,9700.0,8900.0,6760000.0,18245.0,0.5,800.0,2.0,370.5,800.0,224.0,224.0,33.6,0.5,0.1,317.8
2745,2017,oregon,peas,produce,peas,21500.0,20000.0,8706000.0,35000.0,0.5,1500.0,1.8,248.7,1350.0,378.0,378.0,56.7,0.9,0.2,536.3
2746,2017,washington,peas,produce,peas,34000.0,31200.0,28772000.0,92040.0,0.5,2800.0,3.0,312.6,4200.0,1176.0,1176.0,176.4,2.6,0.5,1668.4
2747,2017,wisconsin,peas,produce,peas,23800.0,22500.0,14363000.0,48375.0,0.5,1300.0,2.2,296.9,1430.0,400.4,400.4,60.1,0.9,0.2,568.1
2748,2017,california,plums,produce,plums,15000.0,15000.0,114897000.0,117900.0,0.5,0.0,7.9,974.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,2017,alaska,potatoes,produce,potatoes,560.0,540.0,3446000.0,7300.0,0.5,20.0,13.5,472.1,135.0,37.8,37.8,5.7,0.1,0.0,53.6
2750,2017,california,sweet potatoes,produce,potatoes,21000.0,21000.0,154287000.0,325500.0,0.5,0.0,15.5,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2751,2017,california,potatoes,produce,potatoes,41700.0,41700.0,375676000.0,894700.0,0.5,0.0,21.5,419.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2752,2017,colorado,potatoes,produce,potatoes,55900.0,55600.0,198407000.0,1061000.0,0.5,300.0,19.1,187.0,2865.0,802.2,802.2,120.3,1.8,0.4,1138.1
2753,2017,florida,potatoes,produce,potatoes,29000.0,28700.0,124845000.0,358750.0,0.5,300.0,12.5,348.0,1875.0,525.0,525.0,78.8,1.2,0.2,744.8
2754,2017,idaho,potatoes,produce,potatoes,310000.0,310000.0,974966000.0,6742500.0,0.5,0.0,21.8,144.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,2017,illinois,potatoes,produce,potatoes,8600.0,8100.0,33210000.0,166050.0,0.5,500.0,20.5,200.0,5125.0,1435.0,1435.0,215.2,3.2,0.7,2035.9
2756,2017,kansas,potatoes,produce,potatoes,4100.0,4100.0,14832000.0,77900.0,0.5,0.0,19.0,190.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,2017,louisiana,sweet potatoes,produce,potatoes,10000.0,9500.0,43482000.0,109250.0,0.5,500.0,11.5,398.0,2875.0,805.0,805.0,120.8,1.8,0.4,1142.1
2758,2017,maine,potatoes,produce,potatoes,48000.0,47500.0,155040000.0,760000.0,0.5,500.0,16.0,204.0,4000.0,1120.0,1120.0,168.0,2.5,0.5,1589.0
2759,2017,michigan,potatoes,produce,potatoes,50000.0,49500.0,203297000.0,915750.0,0.5,500.0,18.5,222.0,4625.0,1295.0,1295.0,194.2,2.9,0.6,1837.2
2760,2017,minnesota,potatoes,produce,potatoes,46000.0,45500.0,172855000.0,921400.0,0.5,500.0,20.3,187.6,5075.0,1421.0,1421.0,213.2,3.2,0.7,2016.0
2761,2017,mississippi,sweet potatoes,produce,potatoes,30000.0,29000.0,91205000.0,246500.0,0.5,1000.0,8.5,370.0,4250.0,1190.0,1190.0,178.5,2.7,0.6,1688.3
2762,2017,missouri,potatoes,produce,potatoes,8800.0,8500.0,28107000.0,121150.0,0.5,300.0,14.3,232.0,2145.0,600.6,600.6,90.1,1.4,0.3,852.1
2763,2017,montana,potatoes,produce,potatoes,11100.0,11100.0,48307000.0,188700.0,0.5,0.0,17.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,2017,nebraska,potatoes,produce,potatoes,19000.0,19000.0,109203000.0,451250.0,0.5,0.0,23.8,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,2017,new york,potatoes,produce,potatoes,14500.0,14400.0,50803000.0,201600.0,0.5,100.0,14.0,252.0,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2766,2017,north carolina,potatoes,produce,potatoes,16000.0,15100.0,39592000.0,173650.0,0.5,900.0,11.5,228.0,5175.0,1449.0,1449.0,217.4,3.3,0.7,2055.7
2767,2017,north carolina,sweet potatoes,produce,potatoes,90000.0,89500.0,301257000.0,984500.0,0.5,500.0,11.0,306.0,2750.0,770.0,770.0,115.5,1.7,0.4,1092.4
2768,2017,north dakota,potatoes,produce,potatoes,75000.0,74000.0,222955000.0,1221000.0,0.5,1000.0,16.5,182.6,8250.0,2310.0,2310.0,346.5,5.2,1.1,3277.2
2769,2017,oregon,potatoes,produce,potatoes,46000.0,45900.0,198426000.0,1262250.0,0.5,100.0,27.5,157.2,1375.0,385.0,385.0,57.8,0.9,0.2,546.2
2770,2017,texas,potatoes,produce,potatoes,23300.0,22800.0,135158000.0,444600.0,0.5,500.0,19.5,304.0,4875.0,1365.0,1365.0,204.8,3.1,0.6,1936.5
2771,2017,virginia,potatoes,produce,potatoes,5000.0,4500.0,19446000.0,59650.0,0.5,500.0,13.3,326.0,3325.0,931.0,931.0,139.6,2.1,0.4,1320.8
2772,2017,washington,potatoes,produce,potatoes,165000.0,164000.0,686602000.0,4961000.0,0.5,1000.0,30.2,138.4,15100.0,4228.0,4228.0,634.2,9.5,2.0,5998.3
2773,2017,wisconsin,potatoes,produce,potatoes,71000.0,70000.0,324275000.0,1487500.0,0.5,1000.0,21.2,218.0,10600.0,2968.0,2968.0,445.2,6.7,1.4,4210.7
2774,2017,california,pumpkins,produce,pumpkins,4500.0,4400.0,20742000.0,72600.0,0.5,100.0,16.5,285.7,825.0,231.0,231.0,34.7,0.5,0.1,327.7
2775,2017,illinois,pumpkins,produce,pumpkins,17900.0,17400.0,24421000.0,321900.0,0.5,500.0,18.5,75.9,4625.0,1295.0,1295.0,194.2,2.9,0.6,1837.2
2776,2017,indiana,pumpkins,produce,pumpkins,6100.0,6000.0,18457000.0,48000.0,0.5,100.0,8.0,384.5,400.0,112.0,112.0,16.8,0.3,0.1,158.9
2777,2017,michigan,pumpkins,produce,pumpkins,5300.0,4900.0,8314000.0,37975.0,0.5,400.0,7.8,218.9,1560.0,436.8,436.8,65.5,1.0,0.2,619.7
2778,2017,minnesota,pumpkins,produce,pumpkins,2000.0,1800.0,3691000.0,8100.0,0.5,200.0,4.5,455.7,450.0,126.0,126.0,18.9,0.3,0.1,178.8
2779,2017,new jersey,pumpkins,produce,pumpkins,2200.0,2100.0,6101000.0,9975.0,0.5,100.0,4.8,611.6,240.0,67.2,67.2,10.1,0.2,0.0,95.3
2780,2017,new york,pumpkins,produce,pumpkins,6100.0,5600.0,11123000.0,29400.0,0.5,500.0,5.2,378.3,1300.0,364.0,364.0,54.6,0.8,0.2,516.4
2781,2017,north carolina,pumpkins,produce,pumpkins,2800.0,2700.0,10437000.0,28350.0,0.5,100.0,10.5,368.1,525.0,147.0,147.0,22.0,0.3,0.1,208.6
2782,2017,ohio,pumpkins,produce,pumpkins,3800.0,3500.0,7968000.0,29750.0,0.5,300.0,8.5,267.8,1275.0,357.0,357.0,53.6,0.8,0.2,506.5
2783,2017,oregon,pumpkins,produce,pumpkins,2500.0,2500.0,6514000.0,22500.0,0.5,0.0,9.0,289.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,2017,pennsylvania,pumpkins,produce,pumpkins,7300.0,6900.0,19503000.0,56925.0,0.5,400.0,8.2,342.6,1640.0,459.2,459.2,68.9,1.0,0.2,651.5
2785,2017,tennessee,pumpkins,produce,pumpkins,1500.0,1400.0,2132000.0,6230.0,0.5,100.0,4.4,342.2,220.0,61.6,61.6,9.2,0.1,0.0,87.4
2786,2017,texas,pumpkins,produce,pumpkins,4600.0,4500.0,23163000.0,43875.0,0.5,100.0,9.8,527.9,490.0,137.2,137.2,20.6,0.3,0.1,194.6
2787,2017,virginia,pumpkins,produce,pumpkins,3300.0,3200.0,10348000.0,36000.0,0.5,100.0,11.2,287.4,560.0,156.8,156.8,23.5,0.4,0.1,222.5
2788,2017,washington,pumpkins,produce,pumpkins,3300.0,2600.0,12604000.0,23400.0,0.5,700.0,9.0,538.6,3150.0,882.0,882.0,132.3,2.0,0.4,1251.3
2789,2017,wisconsin,pumpkins,produce,pumpkins,4000.0,2800.0,11023000.0,21000.0,0.5,1200.0,7.5,524.9,4500.0,1260.0,1260.0,189.0,2.8,0.6,1787.6
2790,2017,california,raspberries,produce,raspberries,8550.0,8550.0,429811000.0,71640.0,0.5,0.0,8.4,5999.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,2017,oregon,raspberries,produce,raspberries,1700.0,1700.0,6056000.0,2700.0,0.5,0.0,1.6,2243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2792,2017,washington,raspberries,produce,raspberries,9710.0,9710.0,58078000.0,39025.0,0.5,0.0,4.0,1488.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,2017,arizona,spinach,produce,spinach,12300.0,12200.0,97539000.0,91500.0,0.5,100.0,7.5,1066.0,375.0,105.0,105.0,15.8,0.2,0.0,149.0
2794,2017,california,spinach,produce,spinach,47300.0,46400.0,342809000.0,255200.0,0.5,900.0,5.5,1343.3,2475.0,693.0,693.0,104.0,1.6,0.3,983.2
2795,2017,new jersey,spinach,produce,spinach,2300.0,2100.0,9039000.0,15750.0,0.5,200.0,7.5,573.9,750.0,210.0,210.0,31.5,0.5,0.1,297.9
2796,2017,texas,spinach,produce,spinach,3000.0,2800.0,19369000.0,33600.0,0.5,200.0,12.0,576.5,1200.0,336.0,336.0,50.4,0.8,0.2,476.7
2797,2017,california,squash,produce,squash,7800.0,7700.0,45022000.0,65450.0,0.5,100.0,8.5,687.9,425.0,119.0,119.0,17.8,0.3,0.1,168.8
2798,2017,florida,squash,produce,squash,7800.0,7500.0,39095000.0,48750.0,0.5,300.0,6.5,801.9,975.0,273.0,273.0,41.0,0.6,0.1,387.3
2799,2017,georgia,squash,produce,squash,3300.0,3300.0,22180000.0,25575.0,0.5,0.0,7.8,867.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,2017,michigan,squash,produce,squash,9300.0,9200.0,42838000.0,105800.0,0.5,100.0,11.5,404.9,575.0,161.0,161.0,24.2,0.4,0.1,228.4
2801,2017,new jersey,squash,produce,squash,3500.0,3300.0,16313000.0,18150.0,0.5,200.0,5.5,898.8,550.0,154.0,154.0,23.1,0.3,0.1,218.5
2802,2017,new york,squash,produce,squash,5600.0,5400.0,30737000.0,40500.0,0.5,200.0,7.5,758.9,750.0,210.0,210.0,31.5,0.5,0.1,297.9
2803,2017,north carolina,squash,produce,squash,3000.0,2800.0,12313000.0,13580.0,0.5,200.0,4.8,906.7,480.0,134.4,134.4,20.2,0.3,0.1,190.7
2804,2017,oregon,squash,produce,squash,5100.0,5000.0,17369000.0,75000.0,0.5,100.0,15.0,231.6,750.0,210.0,210.0,31.5,0.5,0.1,297.9
2805,2017,texas,squash,produce,squash,1900.0,1700.0,9746000.0,7650.0,0.5,200.0,4.5,1274.0,450.0,126.0,126.0,18.9,0.3,0.1,178.8
2806,2017,california,strawberries,produce,strawberries,38100.0,38100.0,2530903000.0,1228725.0,0.5,0.0,32.2,2059.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,2017,florida,strawberries,produce,strawberries,9500.0,9500.0,299114000.0,106875.0,0.5,0.0,11.2,2798.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,2017,new york,strawberries,produce,strawberries,1200.0,1200.0,10415000.0,2340.0,0.5,0.0,2.0,4450.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,2017,north carolina,strawberries,produce,strawberries,1000.0,1000.0,21308000.0,6750.0,0.5,0.0,6.8,3156.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,2017,oregon,strawberries,produce,strawberries,2200.0,2200.0,22048000.0,10010.0,0.5,0.0,4.6,2202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,2017,washington,strawberries,produce,strawberries,1200.0,1200.0,12025000.0,5700.0,0.5,0.0,4.8,2109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,2017,california,sweet corn,produce,sweet corn,34000.0,33500.0,196042000.0,318250.0,0.5,500.0,9.5,616.0,2375.0,665.0,665.0,99.8,1.5,0.3,943.4
2813,2017,delaware,sweet corn,produce,sweet corn,11000.0,10800.0,19439000.0,75600.0,0.5,200.0,7.0,257.1,700.0,196.0,196.0,29.4,0.4,0.1,278.1
2814,2017,florida,sweet corn,produce,sweet corn,41700.0,39000.0,158340000.0,273000.0,0.5,2700.0,7.0,580.0,9450.0,2646.0,2646.0,396.9,6.0,1.2,3753.9
